date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,doses_per_capita,population_age_00_19,population_age_20_39,population_age_40_59,population_age_60_79,population_age_00_19_vacunados,population_age_20_39_vacunados,population_age_40_59_vacunados,population_age_60_79_vacunados,population_age_80_and_older_vacunados
2022-06-09,BR,BR,Brazil,45073.0,143.0,31360850.0,667790.0,340529204.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.875,21.444444,31.5,0.0,58.927366,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,2870.0,30158256.0,1.6020424859197835,60237356.0,68581405.0,53883208.0,25698413.0,96502803,109870324,86323188,41169949,6662937
2022-06-10,BR,BR,Brazil,56491.0,170.0,31417341.0,667960.0,340576671.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,22.625,20.083333,25.833333,0.0,75.898098,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,19931.0,30178187.0,1.6022657976057884,60237356.0,68581405.0,53883208.0,25698413.0,96516255,109885639,86335221,41175688,6663866
2022-06-11,BR,BR,Brazil,27796.0,114.0,31445137.0,668074.0,340628125.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,23.0,18.875,27.777778,0.0,68.758318,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,3986.0,30182173.0,1.6025078664007764,60237356.0,68581405.0,53883208.0,25698413.0,96530836,109902241,86348264,41181908,6664873
2022-06-12,BR,BR,Brazil,11728.0,36.0,31456865.0,668110.0,341767376.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,22.041667,18.527778,26.597222,0.0,65.574921,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,-1883.0,30180290.0,1.6078675491612795,60237356.0,68581405.0,53883208.0,25698413.0,96853689,110269815,86637061,41319644,6687164
2022-06-13,BR,BR,Brazil,40173.0,70.0,31497038.0,668180.0,341801213.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,21.75,15.972222,28.902778,0.0,48.243508,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,38946.0,30219236.0,1.6080267375978639,60237356.0,68581405.0,53883208.0,25698413.0,96863279,110280732,86645639,41323735,6687826
2022-06-14,BR,BR,Brazil,44441.0,174.0,31541479.0,668354.0,341841014.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,23.986111,17.361111,32.527778,0.0,46.266569,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,40216.0,30259452.0,1.6082139840725658,60237356.0,68581405.0,53883208.0,25698413.0,96874558,110293574,86655728,41328547,6688605
2022-06-15,BR,BR,Brazil,70290.0,339.0,31611769.0,668693.0,341897823.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.402778,17.5,34.083333,0.0,51.595787,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,51320.0,30310772.0,1.6084812458243145,60237356.0,68581405.0,53883208.0,25698413.0,96890657,110311903,86670129,41335415,6689716
2022-06-16,BR,BR,Brazil,32934.0,151.0,31644703.0,668844.0,342077356.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.888889,20.222222,33.652778,0.0,55.370148,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,8047.0,30318819.0,1.6093258708674711,60237356.0,68581405.0,53883208.0,25698413.0,96941535,110369829,86715640,41357120,6693229
2022-06-17,BR,BR,Brazil,28672.0,72.0,31673375.0,668916.0,342099543.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.166667,20.222222,34.125,0.0,54.243868,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,3596.0,30322415.0,1.6094302510974707,60237356.0,68581405.0,53883208.0,25698413.0,96947822,110376987,86721264,41359803,6693663
2022-06-18,BR,BR,Brazil,20127.0,94.0,31693502.0,669010.0,342122031.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.125,21.513889,31.388889,0.0,60.379553,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,17350.0,30339765.0,1.6095360474021643,60237356.0,68581405.0,53883208.0,25698413.0,96954195,110384243,86726965,41362522,6694103
2022-06-19,BR,BR,Brazil,10691.0,55.0,31704193.0,669065.0,342134109.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.513889,20.25,33.208333,0.0,55.10269,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,26246.0,30366011.0,1.609592869163463,60237356.0,68581405.0,53883208.0,25698413.0,96957618,110388140,86730027,41363982,6694340
2022-06-20,BR,BR,Brazil,50272.0,96.0,31754465.0,669161.0,342241703.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.583333,19.125,34.097222,0.0,50.560067,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,64297.0,30430308.0,1.610099052354817,60237356.0,68581405.0,53883208.0,25698413.0,96988109,110422855,86757302,41376990,6696445
2022-06-21,BR,BR,Brazil,64362.0,229.0,31818827.0,669390.0,342307306.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.986111,18.430556,33.375,0.0,47.516361,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,61868.0,30492176.0,1.6104076860695449,60237356.0,68581405.0,53883208.0,25698413.0,97006701,110444021,86773932,41384921,6697729
2022-06-22,BR,BR,Brazil,71906.0,140.0,31890733.0,669530.0,342409543.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.569444,17.875,33.0,0.0,48.107086,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,40692.0,30532868.0,1.6108886668950044,60237356.0,68581405.0,53883208.0,25698413.0,97035674,110477008,86799849,41397282,6699729
2022-06-23,BR,BR,Brazil,72049.0,365.0,31962782.0,669895.0,342503573.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.569444,17.097222,33.652778,0.0,46.710478,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,21816.0,30554684.0,1.611331037338366,60237356.0,68581405.0,53883208.0,25698413.0,97062321,110507346,86823685,41408650,6701569
2022-06-24,BR,BR,Brazil,60384.0,334.0,32023166.0,670229.0,342538605.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.819444,17.319444,33.694444,0.0,43.531215,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,11404.0,30566088.0,1.6114958477326213,60237356.0,68581405.0,53883208.0,25698413.0,97072249,110518649,86832565,41412885,6702254
2022-06-25,BR,BR,Brazil,38793.0,140.0,32061959.0,670369.0,342545553.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.722222,18.544444,33.811111,0.0,40.244374,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,19440.0,30585528.0,1.6115285350647546,60237356.0,68581405.0,53883208.0,25698413.0,97074218,110520891,86834327,41413725,6702390
2022-06-26,BR,BR,Brazil,16679.0,36.0,32078638.0,670405.0,342548943.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.233333,18.033333,32.455556,0.0,42.552155,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,30124.0,30615652.0,1.6115444835471857,60237356.0,68581405.0,53883208.0,25698413.0,97075178,110521984,86835186,41414135,6702457
2022-06-27,BR,BR,Brazil,51678.0,127.0,32130316.0,670532.0,342588004.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.018519,17.009259,32.796296,0.0,42.898444,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,70929.0,30686581.0,1.611728248642242,60237356.0,68581405.0,53883208.0,25698413.0,97086248,110534587,86845088,41418858,6703221
2022-06-28,BR,BR,Brazil,76638.0,316.0,32206954.0,670848.0,342917196.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.361111,15.916667,32.583333,0.0,45.180853,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,78342.0,30764923.0,1.6132769544913441,60237356.0,68581405.0,53883208.0,25698413.0,97179538,110640800,86928537,41458657,6709662
2022-06-29,BR,BR,Brazil,75925.0,277.0,32282879.0,671125.0,342949876.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.744444,17.222222,32.588889,0.0,43.381814,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,50782.0,30815705.0,1.6134306997438066,60237356.0,68581405.0,53883208.0,25698413.0,97188799,110651344,86936821,41462608,6710301
2022-06-30,BR,BR,Brazil,75139.0,291.0,32358018.0,671416.0,342990419.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.944444,16.466667,32.622222,0.0,43.369349,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,31145.0,30846850.0,1.6136214370072886,60237356.0,68581405.0,53883208.0,25698413.0,97200288,110664425,86947099,41467510,6711095
2022-07-01,BR,BR,Brazil,76045.0,284.0,32434063.0,671700.0,343181638.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.055556,16.644444,33.1,0.0,44.904152,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,26832.0,30873682.0,1.6145210396214453,60237356.0,68581405.0,53883208.0,25698413.0,97254478,110726121,86995572,41490628,6714836
2022-07-02,BR,BR,Brazil,37784.0,158.0,32471847.0,671858.0,343224239.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.822222,17.322222,33.922222,0.0,44.294481,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,6902.0,30880584.0,1.614721458883996,60237356.0,68581405.0,53883208.0,25698413.0,97266551,110739866,87006372,41495778,6715670
2022-07-03,BR,BR,Brazil,18575.0,53.0,32490422.0,671911.0,343279816.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.155556,18.355556,34.166667,0.0,45.681111,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,25991.0,30906575.0,1.6149829246090912,60237356.0,68581405.0,53883208.0,25698413.0,97282301,110757798,87020460,41502498,6716757
2022-07-04,BR,BR,Brazil,45501.0,122.0,32535923.0,672033.0,343323084.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.688889,19.077778,32.366667,0.0,42.487658,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,60539.0,30967114.0,1.6151864818178903,60237356.0,68581405.0,53883208.0,25698413.0,97294563,110771758,87031429,41507729,6717604
2022-07-05,BR,BR,Brazil,74591.0,396.0,32610514.0,672429.0,343384096.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.509259,16.972222,31.935185,0.0,41.978485,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,71941.0,31039055.0,1.6154735168651133,60237356.0,68581405.0,53883208.0,25698413.0,97311853,110791443,87046895,41515105,6718797
2022-07-06,BR,BR,Brazil,77166.0,361.0,32687680.0,672790.0,343397744.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.533333,15.422222,32.922222,0.0,42.327842,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,38483.0,31077538.0,1.6155377247967415,60237356.0,68581405.0,53883208.0,25698413.0,97315721,110795846,87050355,41516755,6719065
2022-07-07,BR,BR,Brazil,72050.0,283.0,32759730.0,673073.0,343538431.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.8,17.077778,33.577778,0.0,41.748975,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,17267.0,31094805.0,1.616199596226766,60237356.0,68581405.0,53883208.0,25698413.0,97355590,110841239,87086019,41533764,6721817
2022-07-08,BR,BR,Brazil,71114.0,266.0,32830844.0,673339.0,343551398.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.444444,18.311111,34.377778,0.0,43.455419,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,24658.0,31119463.0,1.6162606003482067,60237356.0,68581405.0,53883208.0,25698413.0,97359265,110845422,87089306,41535332,6722071
2022-07-09,BR,BR,Brazil,43657.0,215.0,32874501.0,673554.0,343619651.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.133333,18.0,33.755556,0.0,45.804253,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,23072.0,31142535.0,1.6165817011657198,60237356.0,68581405.0,53883208.0,25698413.0,97378607,110867444,87106608,41543584,6723406
2022-07-10,BR,BR,Brazil,21963.0,56.0,32896464.0,673610.0,343632809.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.888889,17.833333,33.0,0.0,43.020764,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,38531.0,31181066.0,1.6166436038594745,60237356.0,68581405.0,53883208.0,25698413.0,97382336,110871689,87109943,41545175,6723664
2022-07-11,BR,BR,Brazil,44043.0,148.0,32940507.0,673758.0,343687041.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.703704,18.111111,32.388889,0.0,42.69504,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,76674.0,31257740.0,1.6168987419418352,60237356.0,68581405.0,53883208.0,25698413.0,97397705,110889187,87123691,41551731,6724725
2022-07-12,BR,BR,Brazil,64048.0,344.0,33004555.0,674102.0,343700816.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.37037,16.87037,33.509259,0.0,48.607304,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,88371.0,31346111.0,1.6169635473534836,60237356.0,68581405.0,53883208.0,25698413.0,97401608,110893631,87127183,41553397,6724995
2022-07-13,BR,BR,Brazil,72224.0,380.0,33076779.0,674482.0,343779497.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,22.966667,17.777778,30.777778,0.0,55.691169,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,68826.0,31414937.0,1.617333707396599,60237356.0,68581405.0,53883208.0,25698413.0,97423906,110919018,87147128,41562909,6726534
2022-07-14,BR,BR,Brazil,65379.0,297.0,33142158.0,674779.0,343877250.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.055556,18.125,33.930556,0.0,32.255199,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,36653.0,31451590.0,1.617793592943232,60237356.0,68581405.0,53883208.0,25698413.0,97451608,110950557,87171908,41574727,6728447
2022-07-15,BR,BR,Brazil,107959.0,311.0,33250117.0,675090.0,343895262.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.333333,19.347222,34.638889,0.0,44.414845,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,61740.0,31513330.0,1.617878331605636,60237356.0,68581405.0,53883208.0,25698413.0,97456713,110956369,87176474,41576905,6728799
2022-07-16,BR,BR,Brazil,40149.0,205.0,33290266.0,675295.0,343970189.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.847222,20.430556,34.902778,0.0,43.517582,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,17222.0,31530552.0,1.6182308307038997,60237356.0,68581405.0,53883208.0,25698413.0,97477946,110980543,87195468,41585964,6730265
2022-07-17,BR,BR,Brazil,10852.0,55.0,33301118.0,675350.0,343981367.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.805556,19.5,34.541667,0.0,41.435788,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,25841.0,31556393.0,1.6182834183548187,60237356.0,68581405.0,53883208.0,25698413.0,97481114,110984150,87198302,41587315,6730484
2022-07-18,BR,BR,Brazil,38697.0,168.0,33339815.0,675518.0,343996068.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.347222,18.569444,33.541667,0.0,41.107004,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,84378.0,31640771.0,1.6183525801955914,60237356.0,68581405.0,53883208.0,25698413.0,97485280,110988893,87202028,41589092,6730772
2022-07-19,BR,BR,Brazil,57999.0,353.0,33397814.0,675871.0,344236789.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.430556,17.027778,33.611111,0.0,40.936705,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,97410.0,31738181.0,1.6194850682897788,60237356.0,68581405.0,53883208.0,25698413.0,97553498,111066561,87263050,41618196,6735482
2022-07-20,BR,BR,Brazil,56480.0,346.0,33454294.0,676217.0,344256170.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,23.513889,19.458333,27.083333,0.0,49.695372,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,68110.0,31806291.0,1.619576247504527,60237356.0,68581405.0,53883208.0,25698413.0,97558990,111072814,87267963,41620539,6735861
2022-07-21,BR,BR,Brazil,51433.0,269.0,33505727.0,676486.0,344530999.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.916667,24.930556,33.527778,0.0,31.465064,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,40150.0,31846441.0,1.6208691989729798,60237356.0,68581405.0,53883208.0,25698413.0,97636874,111161486,87337632,41653766,6741238
